Date,Open,High,Low,Close
2019-01-18,1291.6,1292.5,1280.76,1281.424
2019-01-22,1279.8,1285.52,1277.58,1284.91
2019-01-23,1284.91,1286.53,1278.81,1282.5
2019-01-24,1282.5,1284.82,1276.94,1280.87
2019-01-25,1280.854,1303.976,1280.07,1302.91
2019-01-28,1303,1304.41,1297.852,1303.2
2019-01-29,1303.064,1311.99,1302.884,1311.41
2019-01-30,1311.345,1323.38,1309.16,1319.7
2019-01-31,1319.8,1326.3,1317.5,1321.2
2019-02-01,1321.04,1323.57,1316.23,1317.265
2019-02-04,1317.394,1319.04,1308.74,1312.1
2019-02-05,1312.1,1316.9,1310.9,1314.982
2019-02-06,1314.73,1315.82,1306.11,1306.3
2019-02-07,1306.24,1311.96,1302.91,1309.73
2019-02-08,1310,1315.63,1307.92,1314.203
2019-02-11,1314.12,1315,1303.84,1308
2019-02-12,1307.87,1314.76,1306.65,1310.45
2019-02-13,1310.5,1318.17,1305.16,1306
2019-02-14,1305.99,1314.4,1302.45,1312.11
2019-02-15,1312.194,1322.62,1311.54,1321.12
2019-02-19,1325.98,1341.86,1323,1340.8
2019-02-20,1340.8,1346.75,1337,1338.1
2019-02-21,1338.1,1341.52,1321.302,1323.4
2019-02-22,1323.4,1333.13,1321.697,1327.885
2019-02-25,1327.894,1332.6,1325.24,1327.16
2019-02-26,1327.235,1330.16,1323.68,1328.9
2019-02-27,1328.9,1329.88,1317.08,1319.7
2019-02-28,1319.55,1327.4,1312.74,1313
2019-03-01,1312.854,1315.23,1290.28,1293.055
2019-03-04,1293.18,1297.05,1282.97,1286.5
2019-03-05,1286.424,1289.61,1281.35,1287.8
2019-03-06,1287.8,1290.92,1283.74,1285.29
2019-03-07,1286.3,1289.01,1281.01,1285.125
2019-03-08,1285.4,1300.8,1285.37,1298.054
2019-03-11,1298.18,1299.13,1290.64,1293.2
2019-03-12,1293.3,1302.24,1292.18,1301.4
2019-03-13,1301.1,1311.3,1300.73,1308.8
2019-03-14,1309.12,1310.35,1292.93,1295.4
2019-03-15,1295.87,1306.38,1294.14,1301.96
2019-03-18,1300.9,1306.73,1298.34,1303.4
2019-03-19,1303.59,1310.91,1302.48,1306.2
2019-03-20,1306.14,1316.98,1298.8,1312.3
2019-03-21,1312.55,1320.41,1303.41,1309.3
2019-03-22,1309.28,1314.97,1306.97,1313.16
2019-03-25,1312.8,1324.52,1311.13,1321.7
2019-03-26,1321.45,1323.27,1312.85,1315.4
2019-03-27,1315.67,1319.3,1308.27,1309.5
2019-03-28,1309.34,1312.35,1288.67,1290
2019-03-29,1289.9,1299.82,1286.87,1291.91
2019-04-01,1292.4,1297.03,1286.55,1287.6
2019-04-02,1287.65,1292.7,1285.37,1292.3
2019-04-03,1292.24,1294.6,1288.53,1289.9
2019-04-04,1289.83,1294.5,1281.03,1292.1
2019-04-05,1292.27,1293.7,1284.566,1291.3
2019-04-08,1289.7,1303.7,1289.7,1297.3
2019-04-09,1297.43,1306.2,1296.73,1304
2019-04-10,1303.98,1310.6,1301.13,1308.2
2019-04-11,1308.122,1309.23,1289.76,1292
2019-04-12,1292.2,1295.8,1290.19,1290.52
2019-04-15,1290.65,1291.98,1282.66,1287.8
2019-04-16,1287.53,1288.74,1273.07,1276.5
2019-04-17,1276.65,1279.79,1273.1,1273.1
2019-04-18,1273.22,1277.68,1271.2,1275.51
2019-04-22,1275.49,1279.84,1273.95,1274.8
2019-04-23,1275.01,1276.51,1266.42,1272.3
2019-04-24,1272.33,1278.9,1268.92,1275.4
2019-04-25,1275.38,1282.9,1273.52,1277
2019-04-26,1276.976,1288.7,1274.47,1285.8
2019-04-29,1285.73,1287.04,1278.21,1279.7
2019-04-30,1279.77,1286.22,1279.77,1283.35
2019-05-01,1283.24,1287.26,1273.09,1276.8
2019-05-02,1276.856,1278.02,1266.39,1270.5
2019-05-03,1270.56,1282.56,1268.6,1278.9
2019-05-06,1278.71,1285.81,1277.15,1281
2019-05-07,1280.95,1286.1,1278.31,1284.1
2019-05-08,1284.07,1291.6,1279.47,1280.8
2019-05-09,1280.74,1288.4,1279.74,1284
2019-05-10,1283.96,1289.5,1283.27,1285.6
2019-05-13,1285.62,1301.4,1282.12,1299.7
2019-05-14,1299.77,1303.4,1293.85,1297.1
2019-05-15,1296.56,1300.9,1293.19,1296.3
2019-05-16,1296.83,1298.76,1284.22,1286.9
2019-05-17,1286.76,1288.93,1275,1277.1
2019-05-20,1277.58,1279.03,1273.78,1277.5
2019-05-21,1277.7,1277.95,1269.64,1274.3
2019-05-22,1274.51,1277.5,1272.63,1273.2
2019-05-23,1273.01,1287.3,1272.91,1283.2
2019-05-24,1283.25,1285.27,1280.88,1284.59
2019-05-28,1285.08,1286.59,1276.29,1279.2
2019-05-29,1279.42,1285.8,1279.21,1279.8
2019-05-30,1279.94,1289.3,1275.14,1288.3
2019-05-31,1288.33,1306.94,1288.13,1305.2
2019-06-03,1305.27,1328,1305.27,1324.72
2019-06-04,1324.72,1329.08,1320.11,1324.8
2019-06-05,1325.13,1344.08,1324.64,1329.7
2019-06-06,1330.88,1339.82,1327.3,1335.2
2019-06-07,1335.23,1348.207,1330.4,1340.3
2019-06-10,1340.61,1340.61,1325.23,1327.7
2019-06-11,1327.856,1329.87,1320.03,1326.69
2019-06-12,1326.71,1338.37,1326.184,1333.84
2019-06-13,1333.27,1343.15,1332.55,1341.96
2019-06-14,1342.3,1358.3,1337.97,1341.29
2019-06-17,1341.09,1343.59,1333.14,1339.776
2019-06-18,1339.67,1354.64,1338.78,1346.6
2019-06-19,1346.36,1362.54,1341.48,1360.24
2019-06-20,1360.386,1393.928,1357.8,1387.435
2019-06-21,1387.22,1411.83,1382.65,1398.6
2019-06-24,1398.8,1421.38,1398.8,1419.1
2019-06-25,1419.724,1439.14,1412.11,1423.594
2019-06-26,1423.61,1424.436,1402.085,1409.39
2019-06-27,1409.38,1412.12,1398.78,1409.71
2019-06-28,1409.82,1424.636,1405.86,1409.1
2019-07-01,1409.51,1409.51,1381.91,1383.77
2019-07-02,1383.83,1421.624,1383.1,1421.624
2019-07-03,1421.66,1437.7,1412.18,1418.75
2019-07-05,1415.583,1424.2,1386.752,1399.5
2019-07-08,1398.68,1407.65,1391.93,1395.08
2019-07-09,1394.97,1400.025,1385.91,1397.276
2019-07-10,1397.12,1418.97,1390.06,1418.46
2019-07-11,1418.656,1427.16,1401.03,1404.236
2019-07-12,1404.04,1417.1,1403.27,1415.3
2019-07-15,1415.16,1419.75,1407.86,1414.385
2019-07-16,1414.49,1418.23,1400.97,1406.156
2019-07-17,1406.16,1426.78,1400.2,1426.356
2019-07-18,1426.556,1448.2,1414.7,1446.936
2019-07-19,1446.9,1452.95,1420.35,1425.38
2019-07-22,1425.12,1430.02,1422.37,1425.238
2019-07-23,1424.66,1430.23,1414.34,1417.846
2019-07-24,1417.846,1429.52,1416.52,1425.81
2019-07-25,1425.43,1433.798,1411.17,1414.13
2019-07-26,1414.31,1424.84,1413.58,1418.2
2019-07-29,1418.15,1428.13,1414.97,1426.6
2019-07-30,1426.485,1433.216,1422.43,1431.08
2019-07-31,1430.89,1434.35,1410.8,1412.3
2019-08-01,1412.765,1446.01,1400.654,1445.2
2019-08-02,1445.165,1449.3,1430.45,1440.59
2019-08-05,1440.65,1469.77,1436.93,1463
2019-08-06,1468.347,1474.92,1456.57,1474.17
2019-08-07,1474.322,1510.43,1472.41,1500.336
2019-08-08,1500.1,1509.6,1490.2,1505.512
2019-08-09,1504.632,1509.4,1494.957,1497.18
2019-08-12,1497.18,1520,1487.56,1510.982
2019-08-13,1510.916,1535.03,1480,1501.936
2019-08-14,1501.916,1524.1,1494.2,1516.596
2019-08-15,1516.597,1527.06,1508.04,1523.046
2019-08-16,1523.31,1528,1503.87,1513.26
2019-08-19,1513.26,1513.26,1493.39,1496.085
2019-08-20,1495.944,1508.7,1493.181,1507.858
2019-08-21,1507.53,1508.06,1496.65,1502.324
2019-08-22,1502.348,1504.58,1492.63,1498.836
2019-08-23,1498.358,1530.222,1493.66,1526.74
2019-08-26,1526.74,1555.33,1525.15,1527.205
2019-08-27,1527.265,1544.68,1525.83,1541.945
2019-08-28,1542.048,1546.9,1532.1,1539.625
2019-08-29,1539.377,1550.38,1519.875,1527.748
2019-08-30,1527.748,1533.15,1517.15,1520.34
2019-09-03,1529.335,1549.73,1521.818,1546.79
2019-09-04,1546.855,1557.1,1534.01,1551.957
2019-09-05,1552.01,1553.03,1506.54,1518.8
2019-09-06,1517.201,1527.9,1502.74,1506.616
2019-09-09,1507.21,1515.6,1497.76,1499
2019-09-10,1498.842,1501.02,1484.63,1485.698
2019-09-11,1485.62,1498.24,1485.39,1497.288
2019-09-12,1497.288,1524.24,1489.39,1498.708
2019-09-13,1498.748,1509.04,1485.91,1488.58
2019-09-16,1488.75,1512.14,1488.75,1498.62
2019-09-17,1498.604,1507.08,1493.62,1501.32
2019-09-18,1501.16,1511.57,1483.36,1494.088
2019-09-19,1493.885,1504.6,1489.125,1499.168
2019-09-20,1499.078,1517.05,1498.09,1516.777
2019-09-23,1516.23,1526.83,1511.69,1522.076
2019-09-24,1522.09,1535.69,1515.77,1532.012
2019-09-25,1531.375,1535.14,1500.55,1503.868
2019-09-26,1503.868,1512.4,1500.59,1504.67
2019-09-27,1504.4,1507.42,1487.098,1496.78
2019-09-30,1496.78,1500.53,1464.645,1472.16
2019-10-01,1472.204,1487.3,1459.23,1479.1
2019-10-02,1478.745,1505.1,1474.67,1499.52
2019-10-03,1499.478,1519.7,1495.978,1505.476
2019-10-04,1505.478,1515.658,1495.978,1504.65
2019-10-07,1504.65,1512.512,1488.2,1493.218
2019-10-08,1493.415,1509.739,1487.12,1505.624
2019-10-09,1505.618,1512.4,1500.03,1505.362
2019-10-10,1505.382,1517.008,1491.29,1493.692
2019-10-11,1493.885,1503.3,1474.2,1488.67
2019-10-14,1488.67,1497.15,1483.04,1493.33
2019-10-15,1493.098,1498.46,1477.35,1480.858
2019-10-16,1481.038,1491.8,1477.2,1490.1
2019-10-17,1490.219,1497.4,1483.59,1491.756
2019-10-18,1491.718,1494.09,1485.05,1490.115
2019-10-21,1489.92,1495.208,1481.72,1484.688
2019-10-22,1484.738,1489,1480.98,1487.688
2019-10-23,1487.804,1496.268,1487.804,1491.632
2019-10-24,1491.76,1504.1,1488.155,1503.576
2019-10-25,1503.476,1517.948,1500.7,1504.398
2019-10-28,1504.45,1508.188,1490.18,1492.298
2019-10-29,1492.338,1494.758,1483.75,1488.015
2019-10-30,1487.888,1496.598,1481.365,1495.598
2019-10-31,1495.638,1514.3,1493.97,1512.564
2019-11-01,1512.724,1516.05,1503.465,1514.017
2019-11-04,1513.73,1514.788,1504.55,1509.6
2019-11-05,1509.6,1509.638,1479.55,1483.3
2019-11-06,1483.4,1494.3,1482.56,1490.4
2019-11-07,1490.4,1492.165,1460.799,1468.3
2019-11-08,1468.3,1472.948,1456.419,1458.796
2019-11-11,1458.9,1466.418,1448.4,1455.6
2019-11-12,1455.6,1460.5,1445.817,1456.3
2019-11-13,1456.3,1467.1,1455.918,1463.5
2019-11-14,1463.5,1474.6,1461.298,1471.12
2019-11-15,1471.3,1471.34,1462.605,1467.918
2019-11-18,1467.56,1473.95,1456.525,1471.2
2019-11-19,1471.2,1475.4,1464.965,1472.3
2019-11-20,1472.3,1478.8,1466.132,1471.5
2019-11-21,1471.5,1475.65,1462.53,1464.225
2019-11-22,1464.1,1473.2,1461.49,1461.903
2019-11-25,1461.88,1462.108,1454.212,1455.2
2019-11-26,1455.2,1462.9,1450.192,1461.2
2019-11-27,1461.2,1461.864,1452.74,1454.3
2019-11-29,1455.378,1466.528,1453.192,1463.6
2019-12-02,1464.02,1465.53,1454,1462.2
2019-12-03,1462.3,1481.738,1460.005,1477.3
2019-12-04,1477.3,1484.1,1471.62,1474.4
2019-12-05,1474.4,1480.34,1473.081,1475.8
2019-12-06,1475.8,1479.9,1458.85,1460.028
2019-12-09,1459.82,1465.357,1458.9,1461.438
2019-12-10,1461.5,1469.145,1460.2,1464.188
2019-12-11,1464.3,1478.86,1462.915,1474.5
2019-12-12,1474.6,1487,1464.172,1469.6
2019-12-13,1469.6,1478,1462.112,1475.668
2019-12-16,1475.54,1479.9,1473.33,1475.958
2019-12-17,1476,1480.5,1474.35,1476.118
2019-12-18,1475.9,1479.256,1470.632,1475.2
2019-12-19,1475.3,1481.668,1473.39,1478.6
2019-12-20,1478.7,1480.928,1476,1477.968
2019-12-23,1477.79,1486.2,1477.63,1485.54
2019-12-24,1485.9,1500.5,1484.574,1499.3
2019-12-26,1499.468,1512.6,1497.642,1511.3
2019-12-27,1511.3,1515.277,1507.533,1510.81
2019-12-30,1510.81,1516.1,1510.81,1514.9
2019-12-31,1514.9,1525.28,1514.9,1517.177
2020-01-02,1517.7,1531.335,1517.2,1528.9
2020-01-03,1528.9,1553.515,1528.15,1552.108
2020-01-06,1551.8,1587.93,1551.8,1565.4
2020-01-07,1565.4,1577.4,1555.3,1574.11
2020-01-08,1574.3,1611.335,1552.39,1556.1
2020-01-09,1556.1,1561.4,1540.422,1552.2
2020-01-10,1552.2,1563.088,1545.89,1562.077
2020-01-13,1561.99,1561.99,1546.659,1547.5
2020-01-14,1547.5,1548.87,1536.11,1546.3
2020-01-15,1546.3,1558.148,1546.21,1556.128
2020-01-16,1556,1558.09,1548.157,1552.3
2020-01-17,1552.4,1561.23,1549.529,1557.168
2020-01-21,1560.791,1568.6,1546.47,1557.9
2020-01-22,1557.9,1559.22,1550.359,1558.6
2020-01-23,1558.6,1567.897,1552.052,1562.788
2020-01-24,1562.7,1575.805,1556.685,1571.448
2020-01-27,1571.28,1588.7,1571.28,1581.8
2020-01-28,1581.8,1583.007,1565.785,1567
2020-01-29,1567.04,1578.1,1563.555,1576.9
2020-01-30,1577,1585.937,1572.473,1573.9
2020-01-31,1573.9,1590.17,1570.9,1589.687
2020-02-03,1593.065,1593.9,1569.982,1576.677
2020-02-04,1576.5,1579.567,1549.235,1552.796
2020-02-05,1552.8,1562.368,1547.674,1555.91
2020-02-06,1555.9,1568.214,1552.665,1566.6
2020-02-07,1566.6,1574.1,1560.7,1570.137
2020-02-10,1570.08,1576.981,1568.13,1571.9
2020-02-11,1571.9,1574.1,1562.24,1567.8
2020-02-12,1567.3,1570.42,1561.91,1565.8
2020-02-13,1565.8,1578.3,1565.6,1575.91
2020-02-14,1575.5,1584.948,1573.23,1583.597
2020-02-18,1584.374,1605.16,1582.615,1601.397
2020-02-19,1601.4,1612.93,1599.65,1611.347
2020-02-20,1611.5,1623.74,1604.058,1619.5
2020-02-21,1619.3,1649.262,1619.11,1643.147
2020-02-24,1643,1689.296,1643,1659.156
2020-02-25,1659.2,1663.91,1625.262,1634.83
2020-02-26,1634.5,1655.1,1625.085,1640.7
2020-02-27,1640.5,1660.368,1635.452,1644.687
2020-02-28,1644.6,1649.456,1563.12,1585.634
2020-03-02,1585.4,1610.988,1575.632,1588.6
2020-03-03,1588.6,1649.33,1585.3,1640.6
2020-03-04,1640.5,1652.81,1632.03,1636.637
2020-03-05,1636.5,1674.6,1635.205,1671.837
2020-03-06,1672,1692.2,1642.4,1673.527
2020-03-09,1673.3,1703.6,1657.74,1679.808
2020-03-10,1679.207,1680.6,1641.729,1649.205
2020-03-11,1649.456,1671.4,1633.15,1633.818
2020-03-12,1633.815,1650.364,1560.899,1576
2020-03-13,1579.157,1597.907,1505.032,1529.708
2020-03-16,1562.157,1575.48,1451.414,1514.2
2020-03-17,1511.528,1554,1465.93,1527.728
2020-03-18,1527.728,1546.27,1472.99,1486.1
2020-03-19,1485.918,1501.2,1464.372,1470.9
2020-03-20,1469.208,1516.5,1455.4,1498.7
2020-03-23,1498.47,1561.3,1482.93,1554.238
2020-03-24,1554.297,1635.3,1553.552,1622.22
2020-03-25,1623.71,1643.1,1597.2,1613.778
2020-03-26,1613.548,1645.5,1594.7,1629.2
2020-03-27,1631.668,1635.5,1609.9,1626.148
2020-03-30,1637.377,1637.487,1610.1,1622.5
2020-03-31,1621.935,1626.55,1573.8,1575.007
2020-04-01,1574.737,1601.7,1567.8,1588.428
2020-04-02,1588.638,1620.8,1582.2,1612.817
2020-04-03,1612.847,1626.8,1606,1616.4
2020-04-06,1616.4,1669.84,1609.11,1660.7
2020-04-07,1662.3,1678.6,1641.2,1646.08
2020-04-08,1645.99,1657.5,1640.8,1644
2020-04-09,1644,1690.33,1643,1681.8
2020-04-13,1663,1724.2,1663,1712.45
2020-04-14,1712.45,1747.742,1707.1,1728.8
2020-04-15,1727.986,1732.6,1707.5,1716.06
2020-04-16,1716.98,1739.3,1706.5,1716.969
2020-04-17,1716.558,1720.6,1678.8,1681.631
2020-04-20,1683.2,1702.724,1672.02,1694.56
2020-04-21,1694.304,1698.1,1658.1,1686.295
2020-04-22,1686.218,1718.7,1678.6,1713.6
2020-04-23,1712.74,1739.1,1706.2,1729.5
2020-04-24,1730.028,1736.31,1710.62,1727.4
2020-04-27,1727.53,1728.6,1706.37,1710.9
2020-04-28,1713.408,1716.52,1692.31,1707.19
2020-04-29,1707.68,1717.95,1698.16,1710.2
2020-04-30,1711.598,1721.94,1681.36,1685.125
2020-05-01,1685.855,1705.87,1670.43,1698.215
2020-05-04,1685.1,1714.75,1685.1,1701.7
2020-05-05,1700.968,1712.17,1690.02,1704.575
2020-05-06,1704.596,1708.2,1682.264,1685.5
2020-05-07,1681.488,1722.69,1681.488,1715.15
2020-05-08,1715.078,1723.54,1700.43,1700.6
2020-05-11,1702.2,1712.094,1692.255,1695.77
2020-05-12,1696.184,1711.03,1693.6,1701.81
2020-05-13,1701.809,1718.116,1699.08,1715.21
2020-05-14,1715.21,1736.57,1711.3,1730.86
2020-05-15,1730.89,1751.718,1728.835,1741
2020-05-18,1741.5,1765.3,1727.5,1730.23
2020-05-19,1730.448,1747.921,1726.124,1744.7
2020-05-20,1744.75,1754.07,1742.6,1747.155
2020-05-21,1747.254,1748.95,1717.1,1726.24
2020-05-22,1726.27,1740.11,1724.41,1734.3
2020-05-26,1728.64,1735.73,1709.042,1710.2
2020-05-27,1709.924,1715.991,1693.923,1709
2020-05-28,1711.8,1727.71,1705.85,1717.9
2020-05-29,1719.47,1737.773,1712.6,1729.326
2020-06-01,1731.2,1744.58,1727.503,1739.2
2020-06-02,1738.608,1745.59,1721.6,1724.798
2020-06-03,1724.799,1732.08,1689.12,1698.716
2020-06-04,1698.676,1722.01,1696.93,1713.6
2020-06-05,1713.104,1716.54,1670.88,1681.6
2020-06-08,1681.6,1700.69,1677.7,1697.268
2020-06-09,1697.045,1720.92,1692.41,1712.788
2020-06-10,1712.888,1739.9,1708.3,1737.356
2020-06-11,1737.278,1744.77,1721.69,1727.96
2020-06-12,1728.17,1743.13,1722.3,1729.649
2020-06-15,1731.56,1735.75,1704.3,1724.558
2020-06-16,1724.575,1732.86,1716.82,1725.796
2020-06-17,1725.95,1730.24,1713.064,1724.23
2020-06-18,1725.656,1737.728,1717.43,1721.696
2020-06-19,1721.696,1745.3,1721.1,1743.126
2020-06-22,1741.9,1763.53,1741.9,1754.006
2020-06-23,1754.006,1771.06,1747.45,1767.408
2020-06-24,1767.408,1779.38,1760.208,1760.208
2020-06-25,1760.188,1768.89,1754.802,1763.378
2020-06-26,1763.566,1772.09,1747.562,1770.454
2020-06-29,1770.68,1775.96,1765.82,1771.43
2020-06-30,1771,1786.02,1764.8,1781.858
2020-07-01,1781.93,1789.15,1759.48,1769.515
2020-07-02,1769.004,1779.62,1757.87,1775.266
2020-07-06,1784.5,1787.12,1756,1782.839
2020-07-07,1783.118,1797.53,1773.884,1794.795
2020-07-08,1794.755,1818.14,1791.64,1808.575
2020-07-09,1808.594,1815.92,1795.822,1803.1
2020-07-10,1801.436,1810.661,1793.89,1798.84
2020-07-13,1798.3,1813.44,1798.23,1802.628
2020-07-14,1802.766,1810.99,1790.6,1808.206
2020-07-15,1808.206,1815.06,1802.65,1808
2020-07-16,1809.918,1813.42,1795.08,1796.734
2020-07-17,1796.754,1811.93,1796,1808.9
2020-07-20,1808.9,1820.521,1805.96,1817.568
2020-07-21,1817.58,1843.59,1815.89,1840.9
2020-07-22,1840.6,1872.18,1837.7,1872.094
2020-07-23,1872.094,1898.35,1863.805,1886.394
2020-07-24,1886.505,1906.88,1881.7,1900.6
2020-07-27,1900.6,1945.63,1900.23,1941.61
2020-07-28,1941.61,1981.2,1907.2,1957.73
2020-07-29,1958.43,1980.835,1941.66,1970.358
2020-07-30,1970.358,1971.544,1939.56,1955.904
2020-07-31,1955.934,1984.218,1955.19,1974.9
2020-08-03,1974.9,1987.948,1960.6,1976.344
2020-08-04,1976.34,2020.17,1967.016,2018.1
2020-08-05,2018.98,2055.713,2009.69,2038.204
2020-08-06,2038.253,2069.77,2034.7,2063.564
2020-08-07,2063.468,2075.135,2015.6,2034.9
2020-08-10,2034.9,2049.9,2019.2,2027.448
2020-08-11,2027.416,2029.984,1901.775,1911.444
2020-08-12,1911.424,1949.548,1863.266,1915.525
2020-08-13,1918.23,1966.264,1912.9,1952.578
2020-08-14,1952.634,1962.27,1932.38,1943.61
2020-08-17,1944.32,1990.69,1929.88,1985
2020-08-18,1984.284,2015.654,1976.29,2001.928
2020-08-19,2002.074,2006.504,1924.9,1928.82
2020-08-20,1929.013,1955.324,1924.826,1946.925
2020-08-21,1946.835,1955.95,1911.7,1939.647
2020-08-24,1939.2,1962.18,1923.95,1928.794
2020-08-25,1928.718,1937.52,1914.493,1930.184
2020-08-26,1930.008,1954.8,1902.91,1954.688
2020-08-27,1954.594,1976.65,1910.233,1929.2
2020-08-28,1929.531,1973.824,1923.31,1964.5
2020-08-31,1964.31,1976.62,1954.5,1967.244
2020-09-01,1967.054,1992.63,1963.14,1969.164
2020-09-02,1969.258,1973.33,1932.79,1942.405
2020-09-03,1942.77,1951.03,1922.14,1930.3
2020-09-04,1931.269,1950.4,1916.535,1932.8
2020-09-08,1929.314,1940.86,1906.8,1931.919
2020-09-09,1932.017,1950.88,1920.21,1946.246
2020-09-10,1946.324,1966.53,1941.485,1944.748
2020-09-11,1945.31,1954.72,1937.39,1939.4
2020-09-14,1939.4,1962.54,1937.379,1956.748
2020-09-15,1956.728,1972.16,1948.47,1952.948
2020-09-16,1952.944,1973.594,1950,1959.004
2020-09-17,1958.938,1960.914,1932.91,1943.954
2020-09-18,1943.808,1960.14,1943.808,1950.3
2020-09-21,1949.55,1955.92,1882.582,1912.327
2020-09-22,1912.357,1920.02,1894.8,1899.744
2020-09-23,1899.678,1905.88,1855.92,1862.757
2020-09-24,1863.043,1877.03,1848.84,1867.307
2020-09-25,1867.514,1875.17,1852.54,1860
2020-09-28,1860,1883.03,1848.662,1880.908
2020-09-29,1880.895,1899.13,1875.7,1898.188
2020-09-30,1898.098,1902.32,1881.36,1885.328
2020-10-01,1885.325,1912.14,1884.82,1905.128
2020-10-02,1905.264,1917.1,1889.91,1898.7
2020-10-05,1898.7,1918.754,1887.176,1912.668
2020-10-06,1912.99,1921.14,1874.9,1878.465
2020-10-07,1878.465,1898,1873.05,1887.044
2020-10-08,1887.144,1900.69,1882.05,1893.678
2020-10-09,1893.61,1930.42,1893.61,1929.4
2020-10-12,1929.4,1933.28,1918.25,1922.614
2020-10-13,1922.613,1925.6,1886.608,1891.318
2020-10-14,1891.345,1912.97,1882.6,1901.638
2020-10-15,1901.62,1909.06,1889.74,1908.394
2020-10-16,1908.414,1913.925,1897.84,1898.594
2020-10-19,1898.4,1918.61,1897.216,1903.548
2020-10-20,1903.705,1914.11,1894.75,1908.028
2020-10-21,1908.079,1931.42,1908.079,1924
2020-10-22,1923.734,1926.05,1894.55,1903.654
2020-10-23,1903.638,1914.24,1894.44,1901.174
2020-10-26,1906.6,1908.63,1891.54,1901.454
2020-10-27,1901.658,1911.43,1898,1907.915
2020-10-28,1907.925,1910.9,1869.54,1876.56
2020-10-29,1876.407,1885.03,1860,1867.36
2020-10-30,1867.38,1889.8,1864.49,1877.9
2020-11-02,1877.9,1896.001,1873.6,1894.185
2020-11-03,1894.888,1910.58,1887.19,1908.828
2020-11-04,1908.5,1916.374,1882.21,1902.288
2020-11-05,1903.2,1952.77,1902.54,1949.238
2020-11-06,1948.3,1960.33,1935.729,1950.984
2020-11-09,1963,1965.55,1850.62,1862.078
2020-11-10,1860.6,1890.41,1860.59,1877.14
2020-11-11,1876.4,1884.45,1856.475,1865.225
2020-11-12,1864.7,1883.805,1862.88,1876.588
2020-11-13,1876.1,1896.81,1874.1,1888.825
2020-11-16,1889.4,1899.05,1864.71,1888.194
2020-11-17,1887.7,1893.6,1877.01,1879.245
2020-11-18,1878.5,1884.85,1864.01,1872.16
2020-11-19,1871.8,1874.07,1852.86,1865.355
2020-11-20,1865.808,1879.89,1861.01,1870.318
2020-11-23,1869.1,1876.16,1831.1,1836.855
2020-11-24,1836.85,1839.05,1800.4,1806.794
2020-11-25,1807.2,1817.69,1801.864,1807.2
2020-11-27,1810.795,1813.775,1774.35,1787.5
2020-11-30,1786.61,1800.7,1764.73,1776.7
2020-12-01,1776,1817.38,1775.9,1814.788
2020-12-02,1813.8,1832.57,1807.59,1829.9
2020-12-03,1829.9,1843.93,1823.83,1840.295
2020-12-04,1840.7,1848.21,1829.32,1838.208
2020-12-07,1838.5,1868.535,1822.5,1862.3
2020-12-08,1860.9,1875.28,1860.4,1869.45
2020-12-09,1870.1,1870.96,1825.51,1838.89
2020-12-10,1838.8,1850.02,1828.8,1836.378
2020-12-11,1835.94,1847.75,1824.138,1838.998
2020-12-14,1837.5,1855.6,1819.162,1827.33
2020-12-15,1826.9,1855.41,1825.66,1852.26
2020-12-16,1852.775,1865.71,1844.97,1863.56
2020-12-17,1864.2,1896.29,1862.2,1884.72
2020-12-18,1884.6,1889.87,1877.57,1880.838
2020-12-21,1881.4,1906.74,1855.344,1876.435
2020-12-22,1876.5,1884.238,1858.98,1860.2
2020-12-23,1859.9,1878.5,1857.23,1872.69
2020-12-24,1871.3,1883.495,1869.69,1878.97
2020-12-28,1879.19,1900.185,1869.47,1873.22
2020-12-29,1873.1,1886.49,1871.88,1878.078
2020-12-30,1877.9,1894.1,1876.3,1894.1
2020-12-31,1894.1,1900.99,1885.6,1897.9
2021-01-04,1898.07,1944.45,1898.07,1942.07
2021-01-05,1942.07,1953.06,1934.5,1949.75
2021-01-06,1949.6,1959.33,1901.006,1918.05
2021-01-07,1918.3,1927.69,1906.79,1913.19
2021-01-08,1913.5,1917.473,1828.415,1848.445
2021-01-11,1847.8,1856.73,1817.125,1842.9
2021-01-12,1842.9,1863.86,1836.83,1854.4
2021-01-13,1854,1863.055,1842.01,1844.78
2021-01-14,1844.9,1857.62,1829.248,1845.51
2021-01-15,1845.3,1857,1823.41,1827.635
2021-01-19,1837.588,1845.57,1833.2,1839.9
2021-01-20,1839.8,1871.79,1832.61,1871.344
2021-01-21,1870.5,1875.11,1858.5,1869.235
2021-01-22,1868.6,1870.85,1837.5,1854.8
2021-01-25,1854.8,1867.895,1847.275,1855.5
2021-01-26,1854.9,1861.76,1848.57,1850.207
2021-01-27,1850.665,1853.15,1831.52,1841.37
2021-01-28,1843.9,1864.11,1834.175,1841.91
2021-01-29,1841.9,1875.61,1839.7,1846.715
2021-02-01,1846.69,1871.81,1846.69,1860.4
2021-02-02,1859,1864.13,1829.69,1837.265
2021-02-03,1837.9,1845,1829.831,1833.6
2021-02-04,1832.8,1834.77,1785.129,1793.96
2021-02-05,1793,1815.115,1792.26,1812.98
2021-02-08,1812.98,1839.11,1807.95,1830.3
2021-02-09,1830.3,1848.57,1829,1838.16
2021-02-10,1837.9,1855.38,1834.2,1842.495
2021-02-11,1842.7,1847.54,1821.29,1825.1
2021-02-12,1825.2,1830.76,1810.66,1823.13
