Date,Open,High,Low,Close,Volume
2016-01-07,105.96,107.29,104.81,97.3970220967086,61386300
2016-01-08,105.67,106.29,103.9,96.5983052186389,69344012
2016-01-11,104.79,105.06,102.73,96.8955021965253,50024094
2016-01-12,105.31,106.08,104.08,98.0192782691583,46734241
2016-01-13,106.0,106.23,101.74,94.6386626457005,69870673
2016-01-14,102.3,104.98,100.67,96.6540296519926,78445735
2016-01-15,100.57,101.94,99.51,93.6541976564518,91443918
2016-01-19,102.2,102.37,99.88,93.8585205787487,56563845
2016-01-20,99.48,101.83,97.25,93.5706110064212,86674981
2016-01-21,101.19,102.349,99.82,93.6634850620107,61660101
2016-01-22,102.84,103.81,102.5305,96.3754074852241,42229803
2016-01-25,103.46,103.99,102.14,94.9451470291458,38881485
2016-01-26,102.65,103.59,101.76,95.7995883405692,36143916
2016-01-27,102.55,102.99,100.15,93.4127251119191,54524736
2016-01-28,102.19,102.29,100.26,94.73153670129,47641532
2016-01-29,102.0,104.17,101.94,96.7097540853463,54245067
2016-02-01,103.62,104.8,103.23,96.9698014409969,32750348
2016-02-02,103.97,103.97,101.84,94.8708477846742,44928088
2016-02-03,102.8,102.83,99.88,94.4157649122857,61572882
2016-02-04,101.35,102.455,100.44,94.4064775067267,49321638
2016-02-05,101.29,101.33,97.72,91.1280233444174,70749932
2016-02-08,96.33,97.05,94.84,89.7349125105749,91673063
2016-02-09,95.36,97.78,95.18,89.4562903438064,73778426
2016-02-10,97.5,98.69,96.62,89.7999243494875,59421699
2016-02-11,95.45,97.32,95.19,89.6699006716622,76839183
2016-02-12,97.68,98.12,96.73,91.0351492888279,49186494
2016-02-16,99.44,100.23,98.85,93.0876659173558,40565911
2016-02-17,101.01,102.64,100.7,95.1959069792375,41766451
2016-02-18,102.81,102.84,101.2,94.1092805288403,38991469
2016-02-19,100.91,101.94,100.615,94.3879026956088,28257915
2016-02-22,102.54,103.38,102.48,95.9203246128356,23979113
2016-02-23,102.67,102.96,101.51,94.3414656678141,29869660
2016-02-24,100.44,102.68,99.77,95.2423440070322,40739103
2016-02-25,102.76,103.56,101.84,96.1803719684862,29389315
2016-02-26,104.28,104.3659,103.1835,96.0596356962198,30925045
2016-02-29,103.31,104.1,102.5,95.1959069792375,27553937
2016-03-01,103.45,105.79,103.16,98.251463408132,37699779
2016-03-02,105.63,105.85,105.01,98.2886130303678,29209756
2016-03-03,105.71,105.75,104.87,98.1028649191888,25474625
2016-03-04,105.76,106.35,104.97,98.1400145414246,31655424
2016-03-07,105.12,105.74,104.27,97.5363331800929,25861160
2016-03-08,104.3,105.2138,103.97,96.7283288964642,28372596
2016-03-09,104.57,104.84,103.96,97.3505850689139,31047351
2016-03-10,105.31,105.86,103.31,97.2019865799707,44997649
2016-03-11,105.8,106.49,105.46,98.9015817972585,31453958
2016-03-14,106.08,106.92,106.06,99.0687550973196,25374912
2016-03-15,106.27,106.75,105.95,99.0316054750838,26524632
2016-03-16,106.37,107.86,106.34,99.9139090031841,31693050
2016-03-17,107.26,107.77,106.87,99.8581845698304,29623740
2016-03-18,107.46,107.635,106.8,100.01402723511,37682293
2016-03-21,107.16,107.89,107.12,100.405252823624,17288559
2016-03-22,107.18,108.37,107.16,100.712644357456,18840278
2016-03-23,107.91,107.99,106.99,99.8836187056049,20912873
2016-03-24,106.67,107.29,106.53,99.9115633904988,19017258
2016-03-28,107.56,107.58,106.92,99.7718399660295,13892303
2016-03-29,106.93,108.9,106.73,101.374001899944,29963923
2016-03-30,109.48,110.04,109.13,101.867691333069,23807235
2016-03-31,109.3,109.69,109.03,101.718653013635,21447236
2016-04-01,108.58,110.4,108.39,102.799180829531,26389045
2016-04-04,110.31,110.435,109.68,102.407955241017,17162988
2016-04-05,109.08,109.5,108.74,101.420576374767,20107915
2016-04-06,109.0,110.71,108.99,103.087942573434,25056031
