Date,Open,High,Low,Close,Volume
2016-03-11,566.95,570.06,562.73,28.4805,3771310
2016-03-14,567.0,576.89,563.05,28.6685,3454152
2016-03-15,571.0,581.52,567.0,28.851,3876821
2016-03-16,576.64,581.32,571.14,28.7135,3537669
2016-03-17,569.51,571.4,555.01,27.972,5928105
2016-03-18,560.94,562.33,546.09,27.604,7296885
2016-03-21,548.91,555.24,538.58,27.699,5155732
2016-03-22,545.11,562.76,545.05,28.024,4000564
2016-03-23,561.0,572.48,558.1,28.4815,3983720
2016-03-24,567.11,583.55,567.08,29.1475,5185539
2016-03-28,584.4,584.75,575.56,28.9935,3121522
2016-03-29,580.15,595.85,576.5,29.693,4392567
2016-03-30,596.71,603.24,595.0,29.9345,3890461
2016-03-31,599.28,600.75,592.21,29.682,2681811
2016-04-01,590.49,599.03,588.3,29.925,2917386
2016-04-04,599.0,599.5,590.55,29.6595,2470825
2016-04-05,590.77,593.47,585.25,29.307,2308884
2016-04-06,587.52,602.39,587.5,30.104,2849909
2016-04-07,598.76,599.6,589.08,29.5715,3189037
2016-04-08,594.32,597.86,589.0,29.73,2591936
2016-04-11,596.14,604.0,594.91,29.7965,2704267
2016-04-12,598.4,604.06,592.31,30.1585,2641062
2016-04-13,607.68,616.81,605.29,30.741,4228349
2016-04-14,615.07,624.38,615.07,31.0375,3512136
2016-04-15,621.92,626.77,618.11,31.2945,2887681
2016-04-18,625.35,637.64,624.9603,31.7675,4360883
2016-04-19,637.14,638.01,620.8,31.395,4055870
2016-04-20,630.0,636.55,623.0,31.6495,2609425
2016-04-21,631.0,637.82,628.5,31.55,2596298
2016-04-22,624.47,628.25,611.56,31.025,5083904
2016-04-25,616.61,626.98,616.2511,31.31,2682924
2016-04-26,626.17,626.7549,614.88,30.844,2521433
2016-04-27,611.8,615.95,601.28,30.3285,4068767
2016-04-28,615.54,626.8,599.2,30.1,7872605
2016-04-29,666.0,669.98,654.0,32.9795,10310739
2016-05-02,663.92,685.5,662.0251,34.1925,6578517
2016-05-03,677.36,680.3,670.43,33.566,4923351
2016-05-04,662.59,674.0,662.14,33.545,4635462
2016-05-05,673.31,676.49,656.0,32.9545,4884114
2016-05-06,656.05,676.95,656.01,33.6975,4365345
2016-05-09,673.95,686.98,671.41,33.9875,3982161
2016-05-10,694.0,704.55,693.5,35.1535,6105570
2016-05-11,705.79,719.0,701.65,35.6615,7338196
2016-05-12,717.38,722.45,711.51,35.8965,5048150
2016-05-13,714.64,719.25,706.51,35.496,4763419
2016-05-16,710.13,713.25,700.28,35.533,5432920
2016-05-17,709.9,714.47,693.91,34.7635,5121357
2016-05-18,689.56,702.5399,688.76,34.8725,4283189
2016-05-19,691.88,699.4,689.56,34.926,3025566
2016-05-20,701.05,707.24,700.0,35.14,2916165
2016-05-23,704.25,706.0,696.42,34.8375,2595082
2016-05-24,698.01,707.5,698.0,35.21,3033782
2016-05-25,708.0,710.86,705.5159,35.4175,3276631
2016-05-26,708.33,715.0,707.293,35.7455,2446681
2016-05-27,715.0,716.6,711.1,35.612,2249164
2016-05-31,712.33,724.23,711.32,36.1395,3618323
2016-06-01,720.9,726.43,718.22,35.972,3263107
2016-06-02,720.97,728.28,715.5001,36.412,3026583
