Date,Open,High,Low,Close,Volume
2016-01-07,116.36,122.18,112.29,11.456,33636661
2016-01-08,116.33,117.72,111.1,11.139,18067140
2016-01-11,112.13,116.79,111.2,11.497,21920390
2016-01-12,116.11,117.78,115.08,11.658,15133522
2016-01-13,114.43,114.48,104.53,10.656,24921587
2016-01-14,105.65,109.25,101.21,10.706,23664784
2016-01-15,102.43,105.5,101.72,10.404,19775141
2016-01-19,106.57,110.14,105.55,10.789,35722752
2016-01-20,108.91,109.99,97.0501,10.774,53009419
2016-01-21,108.32,108.51,102.1,10.235,31027503
2016-01-22,104.7225,104.99,99.22,10.072,26821771
2016-01-25,99.78,102.68,99.0,9.912,20321102
2016-01-26,99.74,100.55,94.85,9.783,22083897
2016-01-27,96.61,97.8495,90.59,9.115,25556187
2016-01-28,93.84,95.25,90.11,9.441,24562311
2016-01-29,92.0,94.39,90.63,9.184,20463895
2016-02-01,91.79,97.18,91.3,9.409,19684477
2016-02-02,95.54,96.65,90.73,9.149,21906495
2016-02-03,92.41,92.69,86.14,9.074,27466034
2016-02-04,89.5,91.25,86.54,8.971,19108600
2016-02-05,88.23,88.95,81.86,8.279,25929257
2016-02-08,80.57,84.7,79.95,8.332,25035634
2016-02-09,81.75,88.4,81.55,8.613,25892874
2016-02-10,89.0,92.21,87.42,8.845,23146517
2016-02-11,87.42,88.39,82.911,8.635,21820321
2016-02-12,86.64,89.72,85.26,8.74,19067683
2016-02-16,89.0,90.14,87.54,8.905,16356604
2016-02-17,90.13,94.77,89.64,9.476,18323834
2016-02-18,94.8,94.9,90.31,9.049,17695324
2016-02-19,89.98,91.4,88.03,8.923,14259205
2016-02-22,90.75,93.11,88.3,9.193,16321822
2016-02-23,91.4,92.49,89.05,8.912,12744428
2016-02-24,88.5,91.76,86.7,9.161,15972819
2016-02-25,91.08,94.81,90.21,9.453,17898777
2016-02-26,95.3,97.48,94.25,9.479,16975151
2016-02-29,94.81,97.2,93.34,9.341,13663080
2016-03-01,94.58,99.16,93.61,9.83,17048790
2016-03-02,98.01,99.48,95.9,9.761,19102849
2016-03-03,97.83,98.35,95.39,9.793,15320921
2016-03-04,98.76,102.22,98.32,10.158,23414622
2016-03-07,101.0,101.79,95.25,9.549,23906672
2016-03-08,95.0,98.28,94.5,9.623,14710898
2016-03-09,96.82,98.37,95.0,9.8,12298660
2016-03-10,98.18,99.74,95.45,9.736,17002063
2016-03-11,99.51,99.6,96.05,9.766,15114299
2016-03-14,97.2,99.42,97.17,9.813,11251874
2016-03-15,97.87,98.51,96.43,9.786,9691768
2016-03-16,97.53,99.73,97.5,9.935,12630530
2016-03-17,99.05,101.39,99.0,9.972,13824964
2016-03-18,100.5,102.41,100.01,10.112,15453454
2016-03-21,101.15,102.1,99.5,10.106,9578466
2016-03-22,100.48,101.52,99.2,9.984,9069905
2016-03-23,99.75,100.39,98.81,9.959,8313480
2016-03-24,98.64,98.85,97.07,9.836,10671139
2016-03-28,98.34,101.44,97.82,10.121,12432217
2016-03-29,101.08,104.33,101.0,10.413,16008868
2016-03-30,104.65,104.91,101.4805,10.219,14704994
2016-03-31,102.43,103.53,101.05,10.223,9747539
2016-04-01,102.93,105.79,102.47,10.57,14182359
2016-04-04,105.9,105.92,103.2,10.435,10940426
2016-04-05,103.47,105.75,103.25,10.494,10060916
2016-04-06,105.3,106.44,104.25,10.483,9605800
2016-04-07,104.31,106.435,103.6,10.445,10774911
2016-04-08,105.12,105.326,102.82,10.381,7857592
2016-04-11,104.04,104.98,102.62,10.268,7451315
2016-04-12,103.15,107.22,102.21,10.698,12436982
2016-04-13,108.0,111.28,107.88,10.965,16701709
2016-04-14,110.01,111.64,109.15,11.042,9553688
2016-04-15,110.64,111.85,109.7803,11.151,11746065
2016-04-18,109.9,110.7,106.02,10.84,32816416
2016-04-19,99.49,101.37,94.2,9.434,55728765
2016-04-20,94.34,96.98,93.14,9.677,26613506
2016-04-21,97.31,97.38,94.78,9.498,19919415
2016-04-22,94.847,96.69,94.21,9.59,15806320
2016-04-25,95.7,95.7461,92.8,9.356,14985382
2016-04-26,93.5,93.55,91.25,9.243,15330856
2016-04-27,92.18,92.5,90.21,9.104,12218929
2016-04-28,91.5,92.67,90.09,9.028,11474907
2016-04-29,90.5,90.56,88.21,9.003,13968018
2016-05-02,90.41,93.22,89.8901,9.311,12547005
2016-05-03,92.08,93.25,91.3,9.154,10593880
2016-05-04,91.0,92.16,90.35,9.079,7394742
2016-05-05,90.91,92.0775,89.25,8.937,10368491
2016-05-06,88.83,90.88,88.11,9.084,10433936
2016-05-09,90.73,91.828,89.9,9.054,9543705
2016-05-10,91.14,93.25,91.09,9.289,11175913
2016-05-11,92.4,92.59,89.9,9.002,11692864
2016-05-12,90.32,90.41,85.74,8.774,20408118
2016-05-13,87.39,88.59,86.26,8.788,11571389
2016-05-16,87.56,90.0,86.15,8.912,11247812
2016-05-17,89.0,90.87,88.172,8.863,11571267
2016-05-18,88.25,91.72,88.25,9.05,13911836
2016-05-19,90.16,91.27,88.3,8.955,11450323
2016-05-20,90.08,93.28,89.98,9.249,15063042
2016-05-23,92.98,95.2924,92.85,9.489,13992330
2016-05-24,95.98,99.14,95.75,9.789,21246023
2016-05-25,99.0,100.31,98.3,10.02,15211295
2016-05-26,103.21,104.0,101.38,10.281,17824673
2016-05-27,102.44,103.5,101.44,10.33,9092127
2016-05-31,102.95,103.45,102.13,10.257,8725656
2016-06-01,101.5,101.92,100.16,10.151,8393380
2016-06-02,101.39,102.15,100.77,10.125,7992448
2016-06-03,100.99,101.0,98.53,9.959,9223994
2016-06-06,100.29,101.0712,99.72,10.074,6828128
2016-06-07,101.2,101.63,99.77,9.989,6474742
2016-06-08,100.02,100.28,97.6,9.786,9423938
2016-06-09,97.22,98.433,96.664,9.709,8923803
2016-06-10,94.88,95.35,93.28,9.375,12907900
2016-06-13,95.02,97.2,93.62,9.385,13484345
2016-06-14,94.16,95.8,93.27,9.412,9480388
2016-06-15,94.61,95.46,93.5,9.429,7675449
2016-06-16,94.18,95.56,93.2474,9.544,7550774
2016-06-17,95.75,95.77,94.2,9.445,8046841
2016-06-20,95.22,95.88,93.65,9.38,9026376
2016-06-21,93.87,93.88,90.77,9.099,15199727
2016-06-22,90.78,91.98,89.77,9.001,9454685
2016-06-23,90.62,91.68,88.15,9.166,10819033
2016-06-24,87.53,90.49,87.21,8.844,11248582
2016-06-27,87.88,88.0,84.81,8.533,13775706
2016-06-28,87.41,88.88,86.41,8.797,11545631
2016-06-29,89.67,91.97,88.7,9.106,11687079
2016-06-30,90.91,91.7201,89.9,9.148,9098971
2016-07-01,95.0,97.0,94.8,9.667,16167210
2016-07-05,95.2,101.27,93.31,9.791,25879367
2016-07-06,95.03,96.0,93.55,9.46,16301211
2016-07-07,94.7,95.38,93.18,9.51,9913509
2016-07-08,96.0,97.41,95.3,9.706,8335375
2016-07-11,96.19,96.869,94.3,9.467,13276161
2016-07-12,95.07,96.72,94.09,9.597,11617410
2016-07-13,96.26,96.72,94.8,9.643,8768863
